Time,Damper_Position,Flow_Temperature,Set_Point,Heat_Cool,Source_Temperature,Room_Temperature,Flow_Rate,Valve_Position,Thermal Load,Reheat,Critical Cool,Critical Heat,Critical Pressure
2015-07-01 00:00:00-07:00,26.1999994914,61.1,76.0,0.0,60.0687332153,68.75,217.6,0.0,-526.586456179,70.9870747076,1,0,0
2015-07-01 00:05:00-07:00,26.3999996185,61.3,76.0,0.0,59.9674850464,68.75,216.0,0.0,-509.04875846,91.0490043981,1,0,0
2015-07-01 00:10:00-07:00,26.3999996185,61.3,76.0,0.0,59.5624923706,68.75,220.8,0.0,-520.360953092,121.35988269,1,0,0
2015-07-01 00:15:00-07:00,25.4999990463,61.5,76.0,0.0,59.5624923706,68.75,217.6,0.0,-499.052523829,133.368009985,1,0,0
2015-07-01 00:20:00-07:00,25.4399990082,61.6,76.0,0.0,59.5624923706,68.75,216.0,0.0,-488.550150737,139.220232093,1,0,0
2015-07-01 00:25:00-07:00,26.3999996185,62.0,76.0,0.0,59.5624923706,68.75,224.0,0.0,-478.300846875,172.720290875,1,0,0
2015-07-01 00:30:00-07:00,25.5999988556,62.125,76.0,0.0,59.182800293,68.75,226.0,0.0,-473.634882926,210.343911515,1,0,0
2015-07-01 00:35:00-07:00,25.6799991608,62.3,76.0,0.0,59.0562362671,68.75,212.8,0.0,-434.190879886,218.358547183,1,0,0
2015-07-01 00:40:00-07:00,26.3999996185,62.6,76.0,0.0,59.0562362671,68.75,219.2,0.0,-426.446961412,245.728012335,1,0,0
2015-07-01 00:45:00-07:00,25.9199993134,62.5,76.0,0.0,59.0562362671,68.75,219.2,0.0,-433.381058346,238.793915402,1,0,0
2015-07-01 00:50:00-07:00,26.3999996185,62.9,76.0,0.0,59.0562362671,68.75,219.2,0.0,-405.644670612,266.530303136,1,0,0
2015-07-01 00:55:00-07:00,26.0799991608,62.9,76.0,0.0,59.1574874878,68.75,220.0,0.0,-407.125125614,260.45656011,1,0,0
2015-07-01 01:00:00-07:00,26.5599994659,63.2,76.0,0.0,59.5624923706,68.75,218.4,0.0,-383.437845578,251.307763728,1,0,0
2015-07-01 01:05:00-07:00,25.9199993134,63.1,76.0,0.0,59.5624923706,68.75,221.6,0.0,-396.066000213,247.979911061,1,0,0
2015-07-01 01:10:00-07:00,25.9199993134,63.3,76.0,0.0,59.9674850464,68.75,215.2,0.0,-371.012146329,226.863032222,1,0,0
2015-07-01 01:15:00-07:00,26.3999996185,63.4,76.0,0.0,60.5737319946,68.75,220.0,0.0,-372.328106331,196.691404565,1,0,0
2015-07-01 01:20:00-07:00,25.8399993896,63.7,76.0,0.0,61.0749816895,68.7,220.8,0.0,-349.235538988,183.349936908,1,0,0
2015-07-01 01:25:00-07:00,25.6799991608,63.8,76.0,0.0,61.581237793,68.75,219.2,0.0,-343.23779821,153.85112216,1,0,0
2015-07-01 01:30:00-07:00,25.6799991608,63.8,76.0,0.0,61.581237793,68.75,220.0,0.0,-344.490490904,154.412622606,1,0,0
2015-07-01 01:35:00-07:00,26.2399997711,63.7,76.0,0.0,61.581237793,68.75,218.4,0.0,-348.893895526,146.380831704,1,0,0
2015-07-01 01:40:00-07:00,26.1599994659,64.0,76.0,0.0,61.581237793,68.75,219.2,0.0,-329.369604343,167.719316027,1,0,0
2015-07-01 01:45:00-07:00,25.9199993134,63.9,76.0,0.0,61.581237793,68.7,216.8,0.0,-329.192455881,159.024796987,1,0,0
2015-07-01 01:50:00-07:00,25.2799991608,63.6,76.0,0.0,61.0749816895,68.7,221.6,0.0,-357.510902847,177.00423057,1,0,0
2015-07-01 01:55:00-07:00,25.6799991608,63.6,76.0,0.0,61.0749816895,68.65,220.0,0.0,-351.449894761,175.726221685,1,0,0
2015-07-01 02:00:00-07:00,25.6799991608,63.5,76.0,0.0,61.0749816895,68.55,216.0,0.0,-345.059896674,165.698330232,1,0,0
2015-07-01 02:05:00-07:00,25.1999988556,63.6,76.0,0.0,61.0749816895,68.5,216.8,0.0,-336.050632045,173.170203915,1,0,0
2015-07-01 02:10:00-07:00,25.4399990082,63.2,76.0,0.0,61.0749816895,68.5,224.8,0.0,-376.896005953,151.115266759,1,0,0
2015-07-01 02:15:00-07:00,25.1999988556,63.4,76.0,0.0,61.581237793,68.5,220.8,0.0,-356.220249768,127.035279933,1,0,0
2015-07-01 02:20:00-07:00,24.9599994659,63.7,76.0,0.0,62.0874862671,68.5,215.2,0.0,-326.762991262,109.772877253,1,0,0
2015-07-01 02:25:00-07:00,25.1999988556,63.6,76.0,0.0,62.0874862671,68.5,220.8,0.0,-342.250828208,105.644709748,1,0,0
2015-07-01 02:30:00-07:00,25.0399990082,63.9,76.0,0.0,62.0874862671,68.5,216.0,0.0,-314.311985089,123.846693346,1,0,0
2015-07-01 02:35:00-07:00,25.1999988556,64.0,76.0,0.0,62.0874862671,68.35,218.4,0.0,-300.532365453,132.131557727,1,0,0
2015-07-01 02:40:00-07:00,26.1599994659,64.0,76.0,0.0,62.0874862671,68.4,217.6,0.0,-302.873255841,131.647559347,1,0,0
2015-07-01 02:45:00-07:00,25.4399990082,64.2,76.0,0.0,61.9874862671,68.5,225.6,0.0,-306.871749694,157.897200102,1,0,0
2015-07-01 02:50:00-07:00,25.2799991608,64.3,76.0,0.0,61.5874862671,68.45,218.4,0.0,-286.714785432,187.401877811,1,0,0
2015-07-01 02:55:00-07:00,25.1999988556,64.2,76.0,0.0,61.3874862671,68.4,221.6,0.0,-294.420743521,197.157710573,1,0,0
2015-07-01 03:00:00-07:00,25.1999988556,64.0,76.0,0.0,61.0874862671,68.45,219.2,0.0,-308.567313542,201.956525442,1,0,0
2015-07-01 03:05:00-07:00,25.0399990082,64.2,76.0,0.0,61.0874862671,68.35,220.8,0.0,-289.86549736,217.400082224,1,0,0
2015-07-01 03:10:00-07:00,25.5199993134,64.0,76.0,0.0,61.0874862671,68.3,216.8,0.0,-294.90157506,199.745322609,1,0,0
2015-07-01 03:15:00-07:00,25.4399990082,64.1,76.0,0.0,61.6949829102,68.35,217.6,0.0,-292.54803121,165.548944626,1,0,0
2015-07-01 03:20:00-07:00,25.9199993134,64.1,76.0,0.0,62.0999755859,68.4,220.0,0.0,-299.254365836,139.189776206,1,0,0
2015-07-01 03:25:00-07:00,24.8799991608,64.3,76.0,0.0,62.5999908447,68.25,220.8,0.0,-275.896075801,118.740722725,1,0,0
2015-07-01 03:30:00-07:00,25.2799991608,64.2,76.0,0.0,62.7012390137,68.25,216.8,0.0,-277.75613465,102.787668723,1,0,0
2015-07-01 03:35:00-07:00,25.4399990082,64.4,76.0,0.0,63.1062316895,68.25,217.6,0.0,-265.014098861,89.0563228454,1,0,0
2015-07-01 03:40:00-07:00,25.0399990082,64.2,76.0,0.0,63.1062316895,68.25,216.8,0.0,-277.75613465,75.0125575654,1,0,0
2015-07-01 03:45:00-07:00,25.4399990082,64.3,76.0,0.0,62.498739624,68.25,219.2,0.0,-273.896828875,124.901140496,1,0,0
2015-07-01 03:50:00-07:00,25.2799991608,64.2,76.0,0.0,62.0937347412,68.25,216.8,0.0,-277.75613465,144.451381933,1,0,0
2015-07-01 03:55:00-07:00,24.8799991608,64.1,76.0,0.0,61.5874862671,68.25,216.0,0.0,-283.564073505,171.676778034,1,0,0
2015-07-01 04:00:00-07:00,25.2799991608,64.3,76.0,0.0,61.5874862671,68.2,221.6,0.0,-273.390690412,190.14769287,1,0,0
2015-07-01 04:05:00-07:00,25.6799991608,64.4,76.0,0.0,61.5874862671,68.2,219.2,0.0,-263.495683474,195.022428509,1,0,0
2015-07-01 04:10:00-07:00,25.1199993134,64.4,76.0,0.0,62.0899871826,68.15,219.2,0.0,-260.028635007,160.178527934,1,0,0
2015-07-01 04:15:00-07:00,25.0399990082,64.5,76.0,0.0,62.8024871826,68.25,216.8,0.0,-257.181606157,116.418419426,1,0,0
2015-07-01 04:20:00-07:00,25.1999988556,64.4,76.0,0.0,63.1062316895,68.25,223.2,0.0,-271.834314641,91.3482135068,1,0,0
2015-07-01 04:25:00-07:00,24.9999990463,64.4,76.0,0.0,63.1062316895,68.25,217.6,0.0,-265.014098861,89.0563228454,1,0,0
2015-07-01 04:30:00-07:00,25.4399990082,64.5,76.0,0.0,62.8024871826,68.25,220.8,0.0,-261.926654241,118.566360744,1,0,0
2015-07-01 04:35:00-07:00,25.4399990082,64.5,76.0,0.0,62.1999786377,68.25,217.6,0.0,-258.130615774,158.321581479,1,0,0
2015-07-01 04:40:00-07:00,25.1999988556,64.5,76.0,0.0,62.0999755859,68.25,222.0,0.0,-263.350168666,168.545822466,1,0,0
2015-07-01 04:45:00-07:00,26.1599994659,64.5,76.0,0.0,62.0999755859,68.25,216.0,0.0,-256.23259654,163.990529967,1,0,0
2015-07-01 04:50:00-07:00,25.9199993134,64.5,76.0,0.0,61.7924819946,68.25,220.0,0.0,-260.977644624,188.427112485,1,0,0
2015-07-01 04:55:00-07:00,25.1999988556,64.6,76.0,0.0,61.5874862671,68.25,216.8,0.0,-250.323429993,206.603498773,1,0,0
2015-07-01 05:00:00-07:00,25.1999988556,64.6,76.0,0.0,61.5874862671,68.25,218.4,0.0,-252.17083538,208.128247842,1,0,0
2015-07-01 05:05:00-07:00,25.1999988556,64.5,76.0,0.0,61.5874862671,68.2,216.8,0.0,-253.752518075,199.745322609,1,0,0
2015-07-01 05:10:00-07:00,25.9199993134,64.5,76.0,0.0,61.0874862671,68.2,220.8,0.0,-258.434298851,238.354214563,1,0,0
2015-07-01 05:15:00-07:00,25.1999988556,64.4,75.75,0.0,61.0874862671,68.2,220.0,0.0,-264.457346553,230.53120848,1,0,0
2015-07-01 05:20:00-07:00,25.0399990082,64.1,75.75,0.0,61.0874862671,68.05,216.8,0.0,-270.897958485,206.603498773,1,0,0
2015-07-01 05:25:00-07:00,25.4399990082,64.0,75.75,0.0,61.0874862671,68.0,222.4,0.0,-281.41298504,204.904795887,1,0,0
2015-07-01 05:30:00-07:00,25.2799991608,63.5,75.6880004883,0.0,61.0874862671,68.0,214.4,0.0,-305.201492768,163.622842802,1,0,0
2015-07-01 05:35:00-07:00,25.2799991608,63.4,75.5,0.0,61.0874862671,68.0,225.6,0.0,-328.281406649,165.033752421,1,0,0
2015-07-01 05:40:00-07:00,25.1999988556,63.2,75.5,0.0,60.8849838257,68.0,212.8,0.0,-323.118794333,155.838590647,1,0,0
2015-07-01 05:45:00-07:00,25.4399990082,62.8,75.5,0.0,60.5812301636,68.0,220.0,0.0,-361.889000546,154.413153566,1,0,0
2015-07-01 05:50:00-07:00,25.0399990082,62.6,75.5,0.0,60.5812301636,68.0,217.6,0.0,-371.708086714,138.961680262,1,0,0
2015-07-01 05:55:00-07:00,25.4399990082,62.6,75.0,0.0,60.0749893188,68.0,222.4,0.0,-379.907529804,177.64269826,1,0,0
2015-07-01 06:00:00-07:00,25.2799991608,62.8,75.0,0.0,60.0749893188,68.0,221.6,0.0,-364.52092055,191.023731154,1,0,0
2015-07-01 06:05:00-07:00,24.8799991608,62.5,75.0,0.0,60.0749893188,68.0,216.0,0.0,-375.807808259,165.697808925,1,0,0
2015-07-01 06:10:00-07:00,25.1999988556,62.8,75.0,0.0,60.0749893188,68.0,220.8,0.0,-363.204960548,190.334114796,1,0,0
2015-07-01 06:15:00-07:00,24.3999996185,63.1,75.0,0.0,60.0749893188,68.0,222.4,0.0,-344.730906674,212.81932139,1,0,0
2015-07-01 06:20:00-07:00,24.3999996185,63.6,75.0,0.0,60.9912353516,68.0,220.8,0.0,-307.32727431,182.214665618,1,0,0
2015-07-01 06:25:00-07:00,24.9333324432,63.6666666667,75.0,0.0,62.60206604,68.0,224.0,0.0,-307.057333796,75.4369453777,1,0,0
2015-07-01 06:30:00-07:00,24.3999996185,64.0,75.0,0.0,63.8624839783,68.0,218.0,0.0,-275.845461954,9.48329263496,1,0,0
2015-07-01 06:35:00-07:00,24.4799995422,64.1,75.0,0.0,64.0112365723,68.0,214.4,0.0,-264.507960399,6.02016236616,1,0,0
2015-07-01 06:40:00-07:00,24.3999996185,64.2,75.0,0.0,63.1999816895,68.0,221.6,0.0,-266.380672709,70.1014606014,1,0,0
2015-07-01 06:45:00-07:00,24.3999996185,64.4,75.0,0.0,62.2837341309,68.0,217.6,0.0,-247.805391143,145.672803185,1,0,0
2015-07-01 06:50:00-07:00,24.8799991608,64.4,75.0,0.0,61.581237793,68.0,214.4,0.0,-244.161194214,191.175651854,1,0,0
2015-07-01 06:55:00-07:00,25.6799991608,64.5,75.0,0.0,61.0749816895,68.0,221.6,0.0,-245.350619601,240.094389896,1,0,0
2015-07-01 07:00:00-07:00,24.3999992371,64.5,75.0,0.0,61.2774841309,68.0,225.6,0.0,-249.779331146,229.976530972,1,0,0
2015-07-01 07:05:00-07:00,24.5599994659,64.7,75.0,0.0,61.8849868774,68.0,220.0,0.0,-229.660327269,195.908131816,1,0,0
2015-07-01 07:10:00-07:00,26.1599994659,64.6,75.0,0.0,62.1899871826,68.0,210.4,0.0,-226.294506495,160.40372387,1,0,0
2015-07-01 07:15:00-07:00,25.5199993134,64.6,75.0,0.0,62.5999908447,68.0,224.0,0.0,-240.921908056,141.719418182,1,0,0
2015-07-01 07:20:00-07:00,25.1999988556,64.5,75.0,0.0,62.3974884033,68.0,218.4,0.0,-241.807650365,145.258111159,1,0,0
2015-07-01 07:25:00-07:00,25.0399990082,64.4,75.0,0.0,61.7899856567,68.0,220.0,0.0,-250.538538839,181.641438864,1,0,0
2015-07-01 07:30:00-07:00,25.1999988556,64.3,75.0,0.0,61.1874862671,68.0,218.4,0.0,-255.625230385,215.037037852,1,0,0
2015-07-01 07:35:00-07:00,24.5599994659,64.1,75.0,0.0,61.0874862671,68.0,217.6,0.0,-268.455840405,207.365873308,1,0,0
2015-07-01 07:40:00-07:00,24.5599994659,64.0,75.0,0.0,61.0874862671,68.0,220.0,0.0,-278.376154266,202.693593054,1,0,0
2015-07-01 07:45:00-07:00,24.5599994659,63.7,75.0,0.0,61.0874862671,68.0,220.8,0.0,-300.34256353,182.476528325,1,0,0
2015-07-01 07:50:00-07:00,24.3999996185,63.8,75.0,0.0,61.0874862671,68.0,219.2,0.0,-291.232071208,188.088331575,1,0,0
2015-07-01 07:55:00-07:00,24.8799991608,63.7,75.0,0.0,60.8849838257,68.0,213.6,0.0,-290.548784284,190.209192369,1,0,0
2015-07-01 08:00:00-07:00,25.2799991608,63.4,75.0,0.0,60.5812301636,68.0,220.8,0.0,-321.296695869,196.882920622,1,0,0
2015-07-01 08:05:00-07:00,24.9999990463,63.8,75.0,0.0,61.0874862671,68.15,218.4,0.0,-300.532365453,187.401877811,1,0,0
2015-07-01 08:10:00-07:00,25.1999988556,63.6,75.0,0.0,61.5937347412,68.2,218.4,0.0,-317.804340479,138.608653782,1,0,0
2015-07-01 08:15:00-07:00,24.3999992371,63.7,75.0,0.0,60.0737365723,68.15,220.8,0.0,-310.819629699,253.28401254,1,0,0
2015-07-01 08:20:00-07:00,24.7199993134,63.625,75.0,0.0,57.799987793,68.25,213.0,0.0,-311.631032922,392.48747478,1,0,0
2015-07-01 08:25:00-07:00,24.7199993134,63.2,75.0,0.0,56.949987793,68.25,214.4,0.0,-342.50389744,423.89179009,1,0,0
2015-07-01 08:30:00-07:00,25.4399990082,62.2,75.0,0.0,56.549987793,68.25,220.0,0.0,-421.043933327,393.207167437,1,0,0
2015-07-01 08:35:00-07:00,24.7199993134,61.3,75.0,0.0,56.954989624,68.25,220.8,0.0,-485.437399194,303.486408113,1,0,0
2015-07-01 08:40:00-07:00,24.7199993134,61.0,75.0,0.0,56.8562400818,68.25,219.2,0.0,-502.722027681,287.332329422,1,0,0
2015-07-01 08:45:00-07:00,24.5599994659,60.6,75.0,0.0,56.256237793,68.25,221.6,0.0,-536.26635427,304.498499684,1,0,0
2015-07-01 08:50:00-07:00,24.2399993896,60.3,75.0,0.0,55.4499916077,68.25,218.4,0.0,-549.248805828,335.076895314,1,0,0
2015-07-01 08:55:00-07:00,24.5599994659,59.6,75.0,0.0,54.7462379456,68.4,224.8,0.0,-625.78959479,345.162930597,1,0,0
2015-07-01 09:00:00-07:00,24.3999992371,59.1,75.0,0.0,54.2399864197,68.3,216.0,0.0,-628.623970179,332.078373042,1,0,0
2015-07-01 09:05:00-07:00,24.3999996185,58.3,75.0,0.0,53.53748703,68.45,218.4,0.0,-701.242186057,329.032020314,1,0,0
2015-07-01 09:10:00-07:00,25.2799991608,58.3,75.0,0.0,53.53748703,68.45,216.8,0.0,-696.104880665,326.621529323,1,0,0
2015-07-01 09:15:00-07:00,25.1999988556,58.1,75.0,0.0,53.53748703,68.5,220.0,0.0,-723.778001091,317.523703592,1,0,0
2015-07-01 09:20:00-07:00,25.1999988556,57.9,75.0,0.0,53.53748703,68.45,216.0,0.0,-720.867704933,298.084806863,1,0,0
2015-07-01 09:25:00-07:00,25.1999988556,57.6,75.0,0.0,53.53748703,68.5,221.6,0.0,-764.091929614,284.782878377,1,0,0
2015-07-01 09:30:00-07:00,25.0399990082,57.6,75.0,0.0,53.0312423706,68.5,219.2,0.0,-755.816565755,316.80208268,1,0,0
2015-07-01 09:35:00-07:00,25.0399990082,57.4,75.0,0.0,53.0312423706,68.5,218.4,0.0,-766.875691156,301.828290679,1,0,0
2015-07-01 09:40:00-07:00,25.2799991608,57.2,75.0,0.0,53.0312423706,68.5,223.2,0.0,-797.851365049,294.340616387,1,0,0
2015-07-01 09:45:00-07:00,25.4399990082,57.0,75.0,0.0,53.0312423706,68.5,219.2,0.0,-797.421147356,275.197501079,1,0,0
2015-07-01 09:50:00-07:00,25.9199993134,56.8,75.0,0.0,53.0312423706,68.5,214.4,0.0,-793.523881197,255.606767638,1,0,0
2015-07-01 09:55:00-07:00,26.3199993134,56.9,75.0,0.0,53.0312423706,68.6,216.8,0.0,-802.40661121,265.326213589,1,0,0
2015-07-01 10:00:00-07:00,41.2799995422,56.9,75.0,0.0,53.0312423706,68.75,180.0,17.0399993896,-674.745837556,220.289291725,1,0,0
2015-07-01 10:05:00-07:00,56.6399997711,57.4,75.0,0.0,53.0312423706,68.75,52.0,7.51999969482,-186.701825282,71.8638787331,1,0,0
2015-07-01 10:10:00-07:00,24.3199996948,57.1,75.0,0.0,53.0312423706,68.75,227.2,0.0,-837.304858186,292.428371663,1,0,0
2015-07-01 10:15:00-07:00,23.9999996185,57.2,75.0,0.0,53.0312423706,68.75,214.4,0.0,-783.350498104,282.735789218,1,0,0
2015-07-01 10:20:00-07:00,25.0399993896,57.0,75.0,0.0,53.0312423706,68.75,218.4,0.0,-811.782826224,274.193130637,1,0,0
2015-07-01 10:25:00-07:00,24.7999992371,57.3,75.0,0.0,53.0312423706,69.0,217.6,0.0,-805.367521214,293.839209457,1,0,0
2015-07-01 10:30:00-07:00,25.6999998093,57.2,75.0,0.0,53.0312423706,69.05,217.6,0.0,-815.692745845,286.95572637,1,0,0
2015-07-01 10:35:00-07:00,26.1333332062,57.5,75.0,0.0,53.0312423706,69.25,220.8,0.0,-820.703516622,312.129795862,1,0,0
2015-07-01 10:40:00-07:00,26.3199996948,57.2,75.0,0.0,53.0312423706,69.3,215.2,0.0,-823.715040473,283.790773506,1,0,0
2015-07-01 10:45:00-07:00,26.6399993896,57.5,75.0,0.0,53.0312423706,69.5,220.0,0.0,-835.128462798,310.998890804,1,0,0
2015-07-01 10:50:00-07:00,26.7999992371,57.4,75.0,0.0,53.0312423706,69.5,220.0,0.0,-842.087866654,304.039486948,1,0,0
2015-07-01 10:55:00-07:00,26.6399993896,57.5,75.0,0.0,53.0312423706,69.7,217.6,0.0,-839.784936651,307.606175632,1,0,0
2015-07-01 11:00:00-07:00,26.7999992371,57.4,75.0,0.0,53.0312423706,69.75,219.2,0.0,-856.360971291,302.933888813,1,0,0
2015-07-01 11:05:00-07:00,26.7999992371,57.6,75.0,0.0,53.0312423706,69.75,213.6,0.0,-820.969239315,308.708598816,1,0,0
2015-07-01 11:10:00-07:00,26.7999992371,57.6,75.0,0.0,53.0312423706,69.85,219.2,0.0,-849.426874358,316.80208268,1,0,0
2015-07-01 11:15:00-07:00,26.6399997711,57.1,75.0,0.0,53.0312423706,70.0,224.0,0.0,-914.086062917,288.309662203,1,0,0
2015-07-01 11:20:00-07:00,26.0,57.5,75.0,0.0,53.0312423706,70.15,223.2,0.0,-893.169890962,315.522511034,1,1,0
2015-07-01 11:25:00-07:00,26.0799995422,57.5,75.0,0.0,53.0312423706,70.25,217.6,0.0,-877.644093631,307.606175632,1,1,0
2015-07-01 11:30:00-07:00,26.0,57.3,75.0,0.0,53.0312423706,70.4,222.4,0.0,-921.627526005,300.320956725,1,1,0
2015-07-01 11:35:00-07:00,26.1599998474,57.5,75.0,0.0,53.0312423706,70.5,217.6,0.0,-894.852801349,307.606175632,1,1,0
2015-07-01 11:40:00-07:00,25.7599998474,57.4,75.0,0.0,53.0312423706,70.65,218.4,0.0,-915.41467638,301.828290679,1,1,0
2015-07-01 11:45:00-07:00,26.0,57.9,75.0,0.0,53.0312423706,70.75,216.0,0.0,-878.023697478,332.675842481,1,1,0
2015-07-01 11:50:00-07:00,26.0,57.9,75.0,0.0,53.0312423706,70.75,221.6,0.0,-900.78727482,341.300771731,1,1,0
2015-07-01 11:55:00-07:00,25.2799995422,57.9,75.0,0.0,53.0312423706,70.75,216.0,0.0,-878.023697478,332.675842481,1,1,0
2015-07-01 12:00:00-07:00,25.2799995422,58.0,75.0,0.0,53.0312423706,71.0,222.4,0.0,-914.592201379,349.568229107,1,1,0
2015-07-01 12:05:00-07:00,24.7999992371,57.9,75.0,0.0,53.0312423706,71.0,216.8,0.0,-898.421077509,333.907975231,1,1,0
2015-07-01 12:10:00-07:00,25.3999996185,57.75,75.0,0.0,53.0312423706,71.0,216.0,0.0,-905.355174442,322.42653862,1,1,0
2015-07-01 12:15:00-07:00,25.4009286163,57.7491705375,75.000331785,0.0,53.0312340755,70.9985069675,216.00530856,0.0,-905.33208307,322.378352117,1,1,0
2015-07-01 12:20:00-07:00,25.401857614,57.748341075,75.00066357,0.0,53.0312257803,70.997013935,216.01061712,0.0,-905.308989468,322.330162857,1,1,0
2015-07-01 12:25:00-07:00,25.4027866118,57.7475116125,75.000995355,0.0,53.0312174852,70.9955209025,216.01592568,0.0,-905.285893638,322.281970838,1,1,0
2015-07-01 12:30:00-07:00,25.4037156096,57.74668215,75.00132714,0.0,53.0312091901,70.9940278699,216.02123424,0.0,-905.26279558,322.233776062,1,1,0
2015-07-01 12:35:00-07:00,25.4046446073,57.7458526875,75.001658925,0.0,53.0312008949,70.9925348374,216.0265428,0.0,-905.239695292,322.185578528,1,1,0
2015-07-01 12:40:00-07:00,25.4055736051,57.745023225,75.00199071,0.0,53.0311925998,70.9910418049,216.03185136,0.0,-905.216592776,322.137378236,1,1,0
2015-07-01 12:45:00-07:00,25.4065026028,57.7441937624,75.002322495,0.0,53.0311843047,70.9895487724,216.03715992,0.0,-905.193488032,322.089175185,1,1,0
2015-07-01 12:50:00-07:00,25.4074316006,57.7433642999,75.00265428,0.0,53.0311760096,70.9880557399,216.04246848,0.0,-905.170381059,322.040969377,1,1,0
2015-07-01 12:55:00-07:00,25.4083605983,57.7425348374,75.002986065,0.0,53.0311677144,70.9865627074,216.04777704,0.0,-905.147271857,321.992760811,1,1,0
2015-07-01 13:00:00-07:00,25.4092895961,57.7417053749,75.00331785,0.0,53.0311594193,70.9850696749,216.053085601,0.0,-905.124160426,321.944549487,1,1,0
2015-07-01 13:05:00-07:00,25.4102185938,57.7408759124,75.003649635,0.0,53.0311511242,70.9835766423,216.058394161,0.0,-905.101046767,321.896335405,1,1,0
2015-07-01 13:10:00-07:00,25.4111475916,57.7400464499,75.00398142,0.0,53.031142829,70.9820836098,216.063702721,0.0,-905.077930879,321.848118565,1,1,0
2015-07-01 13:15:00-07:00,25.4120765894,57.7392169874,75.004313205,0.0,53.0311345339,70.9805905773,216.069011281,0.0,-905.054812763,321.799898967,1,1,0
2015-07-01 13:20:00-07:00,25.4130055871,57.7383875249,75.00464499,0.0,53.0311262388,70.9790975448,216.074319841,0.0,-905.031692418,321.751676611,1,1,0
2015-07-01 13:25:00-07:00,25.4139345849,57.7375580624,75.004976775,0.0,53.0311179436,70.9776045123,216.079628401,0.0,-905.008569844,321.703451497,1,1,0
2015-07-01 13:30:00-07:00,25.4148635826,57.7367285999,75.0053085601,0.0,53.0311096485,70.9761114798,216.084936961,0.0,-904.985445041,321.655223625,1,1,0
2015-07-01 13:35:00-07:00,25.4157925804,57.7358991374,75.0056403451,0.0,53.0311013534,70.9746184472,216.090245521,0.0,-904.96231801,321.606992996,1,1,0
2015-07-01 13:40:00-07:00,25.4167215781,57.7350696749,75.0059721301,0.0,53.0310930582,70.9731254147,216.095554081,0.0,-904.93918875,321.558759608,1,1,0
2015-07-01 13:45:00-07:00,25.4176505759,57.7342402123,75.0063039151,0.0,53.0310847631,70.9716323822,216.100862641,0.0,-904.916057262,321.510523462,1,1,0
2015-07-01 13:50:00-07:00,25.4185795737,57.7334107498,75.0066357001,0.0,53.031076468,70.9701393497,216.106171201,0.0,-904.892923545,321.462284558,1,1,0
2015-07-01 13:55:00-07:00,25.4195085714,57.7325812873,75.0069674851,0.0,53.0310681728,70.9686463172,216.111479761,0.0,-904.869787599,321.414042897,1,1,0
2015-07-01 14:00:00-07:00,25.4204375692,57.7317518248,75.0072992701,0.0,53.0310598777,70.9671532847,216.116788321,0.0,-904.846649425,321.365798477,1,1,0
2015-07-01 14:05:00-07:00,25.4213665669,57.7309223623,75.0076310551,0.0,53.0310515826,70.9656602522,216.122096881,0.0,-904.823509022,321.3175513,1,1,0
2015-07-01 14:10:00-07:00,25.4222955647,57.7300928998,75.0079628401,0.0,53.0310432875,70.9641672196,216.127405441,0.0,-904.80036639,321.269301364,1,1,0
2015-07-01 14:15:00-07:00,25.4232245624,57.7292634373,75.0082946251,0.0,53.0310349923,70.9626741871,216.132714001,0.0,-904.77722153,321.221048671,1,1,0
2015-07-01 14:20:00-07:00,25.4241535602,57.7284339748,75.0086264101,0.0,53.0310266972,70.9611811546,216.138022561,0.0,-904.754074441,321.172793219,1,1,0
2015-07-01 14:25:00-07:00,25.4250825579,57.7276045123,75.0089581951,0.0,53.0310184021,70.9596881221,216.143331121,0.0,-904.730925123,321.12453501,1,1,0
2015-07-01 14:30:00-07:00,25.4260115557,57.7267750498,75.0092899801,0.0,53.0310101069,70.9581950896,216.148639681,0.0,-904.707773577,321.076274043,1,1,0
2015-07-01 14:35:00-07:00,25.4269405535,57.7259455873,75.0096217651,0.0,53.0310018118,70.9567020571,216.153948242,0.0,-904.684619802,321.028010317,1,1,0
2015-07-01 14:40:00-07:00,25.4278695512,57.7251161248,75.0099535501,0.0,53.0309935167,70.9552090246,216.159256802,0.0,-904.661463798,320.979743834,1,1,0
2015-07-01 14:45:00-07:00,25.428798549,57.7242866622,75.0102853351,0.0,53.0309852215,70.953715992,216.164565362,0.0,-904.638305566,320.931474593,1,1,0
2015-07-01 14:50:00-07:00,25.4297275467,57.7234571997,75.0106171201,0.0,53.0309769264,70.9522229595,216.169873922,0.0,-904.615145105,320.883202594,1,1,0
2015-07-01 14:55:00-07:00,25.4306565445,57.7226277372,75.0109489051,0.0,53.0309686313,70.950729927,216.175182482,0.0,-904.591982415,320.834927836,1,1,0
2015-07-01 15:00:00-07:00,25.4315855422,57.7217982747,75.0112806901,0.0,53.0309603361,70.9492368945,216.180491042,0.0,-904.568817497,320.786650321,1,1,0
2015-07-01 15:05:00-07:00,25.43251454,57.7209688122,75.0116124751,0.0,53.030952041,70.947743862,216.185799602,0.0,-904.54565035,320.738370048,1,1,0
2015-07-01 15:10:00-07:00,25.4334435378,57.7201393497,75.0119442601,0.0,53.0309437459,70.9462508295,216.191108162,0.0,-904.522480974,320.690087017,1,1,0
