Time,Damper_Position,Flow_Temperature,Set_Point,Heat_Cool,Source_Temperature,Room_Temperature,Flow_Rate,Valve_Position,Thermal Load,Reheat,Critical Cool,Critical Heat,Critical Pressure
2015-04-01 02:00:00-07:00,24.1599998474,65.2,76.0,0.0,61.4812316895,68.5,223.2,0.0,-233.000841121,262.568528573,,,
2015-04-01 02:05:00-07:00,23.6799995422,65.9,76.0,0.0,61.4812316895,68.5,214.4,0.0,-176.338640266,299.692152128,,,
2015-04-01 02:10:00-07:00,24.0,65.7,76.0,0.0,61.4812316895,68.5,223.2,0.0,-197.697683375,297.871686318,,,
2015-04-01 02:15:00-07:00,23.6799995422,65.7,76.0,0.0,61.4812316895,68.5,216.8,0.0,-192.028932597,289.330562696,,,
2015-04-01 02:20:00-07:00,24.0,65.5,76.0,0.0,61.4812316895,68.5,219.2,0.0,-208.022908006,278.665290187,,,
2015-04-01 02:25:00-07:00,23.5199993134,65.5,76.0,0.0,61.4812316895,68.5,220.0,0.0,-208.782115699,279.682316794,,,
2015-04-01 02:30:00-07:00,24.0,65.3,76.0,0.0,61.4812316895,68.5,215.2,0.0,-217.841994175,259.965032519,,,
2015-04-01 02:35:00-07:00,24.0,65.5,76.0,0.0,61.4812316895,68.35,222.4,0.0,-200.506751841,282.733396614,,,
2015-04-01 02:40:00-07:00,24.1599998474,65.1,76.0,0.0,61.1774871826,68.35,224.0,0.0,-230.293000347,277.946844805,,,
2015-04-01 02:45:00-07:00,23.8399997711,65.1,76.0,0.0,60.9749908447,68.25,215.2,0.0,-214.438213016,280.812568867,,,
2015-04-01 02:50:00-07:00,24.1599998474,65.1,76.0,0.0,60.9749908447,68.25,219.2,0.0,-218.424053406,286.032133344,,,
2015-04-01 02:55:00-07:00,23.8399997711,65.0,76.0,0.0,60.9749908447,68.25,219.2,0.0,-225.35815034,279.09803641,,,
2015-04-01 03:00:00-07:00,24.1599998474,65.0,76.0,0.0,60.9749908447,68.25,218.4,0.0,-224.535675339,278.079430438,,,
2015-04-01 03:05:00-07:00,24.0,64.9,76.0,0.0,60.9749908447,68.25,220.0,0.0,-233.140029198,273.157238526,,,
2015-04-01 03:10:00-07:00,24.3199996948,64.9,76.0,0.0,60.9749908447,68.2,217.6,0.0,-227.154941881,270.177341378,,,
2015-04-01 03:15:00-07:00,24.0,64.8,76.0,0.0,60.9749908447,68.15,217.6,0.0,-230.596683425,263.293858291,,,
2015-04-01 03:20:00-07:00,23.8399997711,65.0,76.0,0.0,60.9749908447,68.05,215.2,0.0,-207.630650698,274.005006549,,,
2015-04-01 03:25:00-07:00,24.4799995422,64.8,76.0,0.0,60.7749908447,68.05,225.6,0.0,-231.93795035,287.246884189,,,
2015-04-01 03:30:00-07:00,23.9999996185,64.6,76.0,0.0,60.4749908447,68.0,216.0,0.0,-232.317554196,281.856481762,,,
2015-04-01 03:35:00-07:00,23.8399997711,64.6,76.0,0.0,60.4749908447,68.0,220.8,0.0,-237.480166512,288.119959135,,,
2015-04-01 03:40:00-07:00,24.0,64.6,76.0,0.0,60.4749908447,68.0,217.6,0.0,-234.038424968,283.944307553,,,
2015-04-01 03:45:00-07:00,24.0,64.8,76.0,0.0,60.4749908447,68.0,220.8,0.0,-223.510744952,302.089380694,,,
2015-04-01 03:50:00-07:00,24.0,64.5,76.0,0.0,60.4749908447,68.0,215.2,0.0,-238.264681129,274.005006549,,,
2015-04-01 03:55:00-07:00,23.9999996185,64.7,76.0,0.0,60.4749908447,68.0,224.0,0.0,-233.835969583,299.381549188,,,
2015-04-01 04:00:00-07:00,24.0,64.8,76.0,0.0,60.4749908447,68.0,221.6,0.0,-224.320566492,303.183907436,,,
2015-04-01 04:05:00-07:00,24.0,64.5,76.0,0.0,60.4749908447,68.0,220.0,0.0,-243.579134983,280.116642383,,,
2015-04-01 04:10:00-07:00,24.0,64.7,76.0,0.0,60.4749908447,68.0,213.6,0.0,-222.979299567,285.481691548,,,
2015-04-01 04:15:00-07:00,23.9999996185,64.6,76.0,0.0,60.4749908447,68.0,224.0,0.0,-240.921908056,292.295610716,,,
2015-04-01 04:20:00-07:00,24.1599998474,64.9,76.0,0.0,60.4749908447,68.0,220.8,0.0,-216.526034173,309.074091474,,,
2015-04-01 04:25:00-07:00,24.1599998474,64.6,76.0,0.0,60.4749908447,68.0,218.4,0.0,-234.898860354,284.988220448,,,
2015-04-01 04:30:00-07:00,23.6799995422,64.5,76.0,0.0,60.4749908447,67.8,217.6,0.0,-227.154941881,277.060824466,,,
2015-04-01 04:35:00-07:00,24.3199996948,64.7,76.0,0.0,60.4749908447,67.85,215.2,0.0,-214.438213016,287.620131185,,,
2015-04-01 04:40:00-07:00,23.6799995422,64.5,76.0,0.0,60.4749908447,67.75,220.8,0.0,-227.003100342,281.135248355,,,
2015-04-01 04:45:00-07:00,24.0,64.5,76.0,0.0,60.4749908447,67.75,215.2,0.0,-221.245775334,274.005006549,,,
2015-04-01 04:50:00-07:00,23.6799991608,64.5,76.0,0.0,60.4749908447,67.75,224.0,0.0,-230.293000347,285.209672244,,,
2015-04-01 04:55:00-07:00,24.0,64.5,76.0,0.0,60.4749908447,67.75,217.6,0.0,-223.713200337,277.060824466,,,
2015-04-01 05:00:00-07:00,23.6799995422,64.6,76.0,0.0,60.4749908447,67.75,222.4,0.0,-221.612725719,290.207784925,,,
2015-04-01 05:05:00-07:00,23.6799995422,64.6,76.0,0.0,60.4749908447,67.75,215.2,0.0,-214.438213016,280.812568867,,,
2015-04-01 05:10:00-07:00,24.1599998474,64.5,76.0,0.0,60.4749908447,67.75,217.6,0.0,-223.713200337,277.060824466,,,
2015-04-01 05:15:00-07:00,23.3599990845,64.7,76.0,0.0,59.9687347412,67.75,218.4,0.0,-210.718095318,326.873181566,,,
2015-04-01 05:20:00-07:00,23.1999988556,64.6,76.0,0.0,59.9687347412,67.75,225.6,0.0,-224.801398031,330.5126682,,,
2015-04-01 05:25:00-07:00,23.1999992371,64.6,76.0,0.0,59.9687347412,67.75,216.0,0.0,-215.235381094,316.44829934,,,
2015-04-01 05:30:00-07:00,23.1999992371,64.6,76.0,0.0,59.9687347412,67.75,216.8,0.0,-216.032549172,317.620330079,,,
2015-04-01 05:35:00-07:00,23.0399990082,64.6,76.0,0.0,59.9687347412,67.75,223.2,0.0,-222.409893797,326.996575985,,,
2015-04-01 05:40:00-07:00,23.1999988556,64.9,76.0,0.0,59.9687347412,67.75,219.2,0.0,-197.621762606,341.938713094,,,
2015-04-01 05:45:00-07:00,23.0399990082,64.6,76.0,0.0,59.9687347412,67.75,221.6,0.0,-220.815557641,324.652514508,,,
2015-04-01 05:50:00-07:00,22.5999994278,64.8,76.0,0.0,59.9687347412,67.75,217.6,0.0,-203.062751075,332.559326991,,,
2015-04-01 05:55:00-07:00,23.1999988556,64.5,76.0,0.0,59.9687347412,67.75,215.2,0.0,-221.245775334,308.468706284,,,
2015-04-01 06:00:00-07:00,23.5199993134,64.5,76.0,0.0,59.9687347412,67.75,218.4,0.0,-224.535675339,313.055601545,,,
2015-04-01 06:05:00-07:00,23.1999992371,64.5,75.0,0.0,59.9687347412,67.75,219.0,0.0,-225.15253159,313.915644406,,,
2015-04-01 06:10:00-07:00,23.3599990845,64.625,75.0,0.0,59.9687347412,67.75,224.0,0.0,-221.435577257,329.940091341,,,
2015-04-01 06:15:00-07:00,23.0399990082,64.5,75.0,0.0,59.9687347412,67.75,214.4,0.0,-220.423300332,307.321982469,,,
2015-04-01 06:20:00-07:00,23.1999992371,64.5,75.0,0.0,59.9687347412,67.75,224.0,0.0,-230.293000347,321.082668251,,,
2015-04-01 06:25:00-07:00,23.1999988556,64.5,75.0,0.0,59.9687347412,67.75,220.8,0.0,-227.003100342,316.49577299,,,
2015-04-01 06:30:00-07:00,22.7199993134,64.6,75.0,0.0,59.9687347412,67.75,220.8,0.0,-220.018389563,323.48048377,,,
2015-04-01 06:35:00-07:00,23.1999988556,64.5,75.0,0.0,59.9687347412,67.75,217.6,0.0,-223.713200337,311.90887773,,,
2015-04-01 06:40:00-07:00,23.1999988556,64.6,75.0,0.0,59.9687347412,67.75,218.4,0.0,-217.626885328,319.964391555,,,
2015-04-01 06:45:00-07:00,23.0399993896,64.2,75.0,0.0,59.9687347412,67.75,226.4,0.0,-254.246003076,303.037261972,,,
2015-04-01 06:50:00-07:00,22.2399993896,64.4,75.0,0.0,59.9687347412,67.75,216.0,0.0,-228.901119576,302.782560858,,,
2015-04-01 06:55:00-07:00,22.5599994659,64.5,75.0,0.0,59.9687347412,67.65,217.6,0.0,-216.82971725,311.90887773,,,
2015-04-01 07:00:00-07:00,22.3999996185,64.4,75.0,0.0,59.9687347412,67.5,215.2,0.0,-211.034431857,301.661143966,,,
2015-04-01 07:05:00-07:00,23.0399990082,64.5,75.0,0.0,59.9687347412,67.5,218.4,0.0,-207.263700313,313.055601545,,,
2015-04-01 07:10:00-07:00,23.1999988556,64.5,75.0,0.0,59.9687347412,67.5,220.0,0.0,-208.782115699,315.349049175,,,
2015-04-01 07:15:00-07:00,22.5599994659,64.5,75.0,0.0,59.9687347412,67.5,220.8,0.0,-209.541323393,316.49577299,,,
2015-04-01 07:20:00-07:00,22.2399993896,64.5,75.0,0.0,59.9687347412,67.5,216.8,0.0,-205.745284926,310.762153914,,,
2015-04-01 07:25:00-07:00,22.7199993134,64.5,75.0,0.0,59.9687347412,67.5,221.6,0.0,-210.300531086,317.642496805,,,
2015-04-01 07:30:00-07:00,23.1999988556,64.5,75.0,0.0,59.9687347412,67.5,214.4,0.0,-203.467661845,307.321982469,,,
2015-04-01 07:35:00-07:00,23.3599990845,64.4,75.0,0.0,59.9687347412,67.5,220.8,0.0,-216.526034173,309.511062211,,,
2015-04-01 07:40:00-07:00,23.3599990845,64.3,75.0,0.0,59.9687347412,67.45,219.2,0.0,-218.424053406,300.334131493,,,
2015-04-01 07:45:00-07:00,23.0399990082,64.3,75.0,0.0,59.9687347412,67.45,220.0,0.0,-219.221221484,301.430241462,,,
2015-04-01 07:50:00-07:00,23.3599990845,64.4,75.0,0.0,59.9687347412,67.3,220.0,0.0,-201.822711843,308.389645318,,,
2015-04-01 07:55:00-07:00,23.1999988556,64.4,75.0,0.0,59.9687347412,67.4,216.0,0.0,-204.986077232,302.782560858,,,
2015-04-01 08:00:00-07:00,23.9999996185,64.5,75.0,0.0,59.9687347412,67.45,216.8,0.0,-202.316196844,310.762153914,,,
2015-04-01 08:05:00-07:00,23.6799995422,64.5,75.0,0.0,59.9687347412,67.4,220.0,0.0,-201.822711843,315.349049175,,,
2015-04-01 08:10:00-07:00,24.0,64.7,75.0,0.0,59.9687347412,67.45,216.8,0.0,-188.599844515,324.478506243,,,
2015-04-01 08:15:00-07:00,23.5199993134,64.6,75.0,0.0,59.9687347412,67.5,222.4,0.0,-204.024414154,325.824545247,,,
2015-04-01 08:20:00-07:00,23.0399990082,64.7,75.0,0.0,59.9687347412,67.5,219.2,0.0,-194.154714139,328.070519227,,,
2015-04-01 08:25:00-07:00,23.0399990082,64.6,75.0,0.0,59.9687347412,67.45,220.0,0.0,-198.343009914,322.308453032,,,
2015-04-01 08:30:00-07:00,23.3599990845,64.7,75.0,0.0,59.9687347412,67.5,220.0,0.0,-194.863307986,329.267856888,,,
2015-04-01 08:35:00-07:00,22.8799991608,64.6,75.0,0.0,60.4749908447,67.5,217.6,0.0,-199.621009532,283.944307553,,,
2015-04-01 08:40:00-07:00,23.1999988556,64.9,75.0,0.0,60.4749908447,67.5,223.2,0.0,-183.576420277,312.433592468,,,
2015-04-01 08:45:00-07:00,22.8799991608,65.2,75.0,0.0,60.4749908447,67.55,215.2,0.0,-159.977714472,321.657942774,,,
2015-04-01 08:50:00-07:00,23.5199993134,65.6,75.0,0.0,60.4749908447,67.6,215.2,0.0,-136.151246359,348.888192046,,,
2015-04-01 08:55:00-07:00,23.1999988556,65.2,75.0,0.0,60.5762390137,67.75,220.0,0.0,-177.464798345,321.786200405,,,
2015-04-01 09:00:00-07:00,23.3599990845,65.6,75.0,0.0,60.9812316895,67.75,213.6,0.0,-145.274392142,312.087794772,,,
2015-04-01 09:05:00-07:00,24.0,65.8,75.0,0.0,61.2849853516,67.75,224.0,0.0,-138.175800208,319.93116,,,
2015-04-01 09:10:00-07:00,23.5199993134,66.0,75.0,0.0,61.487487793,67.75,216.8,0.0,-120.018082873,309.476036589,,,
2015-04-01 09:15:00-07:00,23.1999988556,66.2,75.0,0.0,61.487487793,67.75,222.4,0.0,-109.047531703,331.540531804,,,
2015-04-01 09:20:00-07:00,23.1999992371,66.2,75.0,0.0,61.587487793,67.75,212.8,0.0,-104.340444003,310.497788163,,,
2015-04-01 09:25:00-07:00,23.1999988556,66.2,75.0,0.0,61.987487793,67.75,222.4,0.0,-109.047531703,296.363908674,,,
2015-04-01 09:30:00-07:00,23.0399990082,66.3,75.0,0.0,61.987487793,67.75,218.4,0.0,-100.177455151,297.942412557,,,
2015-04-01 09:35:00-07:00,23.1999988556,66.5,75.0,0.0,62.1899871826,67.75,220.0,0.0,-86.9925482081,299.951198235,,,
2015-04-01 09:40:00-07:00,22.9599990845,66.7,75.0,0.0,62.4937362671,67.75,221.6,0.0,-73.6051858802,294.859832307,,,
2015-04-01 09:45:00-07:00,22.3999996185,66.7,75.0,0.0,62.4937362671,67.75,221.6,0.0,-73.6051858802,294.859832307,,,
2015-04-01 09:50:00-07:00,22.3199996948,66.8,75.0,0.0,62.4937362671,67.85,216.0,0.0,-71.7451270313,294.241370045,,,
2015-04-01 09:55:00-07:00,23.0399990082,67.0,75.0,0.0,62.5937362671,67.95,220.0,0.0,-66.1143366382,306.649688162,,,
2015-04-01 10:00:00-07:00,23.1999988556,67.0,75.0,0.0,62.9937362671,68.0,219.2,0.0,-69.3409693353,277.798210653,,,
2015-04-01 10:05:00-07:00,22.3999996185,66.875,75.0,0.0,62.9937362671,68.0,219.0,0.0,-77.937414781,268.885032379,,,
2015-04-01 10:10:00-07:00,22.2399993896,66.8,75.0,0.0,63.3987289429,68.0,224.8,0.0,-85.3349447441,241.872731433,,,
2015-04-01 10:15:00-07:00,53.2799995422,66.7,75.0,0.0,63.4999771118,68.05,128.8,12.7999998093,-55.0045973906,130.382200448,,,
2015-04-01 10:20:00-07:00,27.1199997425,66.8,75.0,0.0,63.4999771118,68.2,145.6,0.0,-64.4820400972,151.994434427,,,
2015-04-01 10:25:00-07:00,24.0,66.25,75.0,0.0,63.4999771118,68.25,218.0,0.0,-137.922730977,189.645333494,,,
2015-04-01 10:30:00-07:00,23.8399997711,65.75,75.0,0.0,63.4999771118,68.25,214.0,0.0,-169.240048332,152.317592938,,,
2015-04-01 10:35:00-07:00,24.0,65.2,75.0,0.0,62.8687362671,68.35,218.4,0.0,-217.626885328,161.062115896,,,
2015-04-01 10:40:00-07:00,24.0,65.4,75.0,0.0,61.8862350464,68.7,218.4,0.0,-227.990070344,242.758642105,,,
2015-04-01 10:45:00-07:00,24.1599998474,65.0,75.0,0.0,61.0593643188,68.75,220.8,0.0,-261.926654241,275.242005213,,,
2015-04-01 10:50:00-07:00,24.3199996948,64.8,75.0,0.0,60.9749908447,69.0,216.0,0.0,-286.980508125,261.357874039,,,
2015-04-01 10:55:00-07:00,25.0399993896,64.6666666667,75.0,0.0,60.6374867757,69.2916666667,218.666666667,0.0,-319.92168638,278.70746496,,,
2015-04-01 11:00:00-07:00,25.0399993896,64.875,75.0,0.0,60.4687347412,69.5,225.0,0.0,-329.187710833,313.619107862,,,
2015-04-01 11:05:00-07:00,24.7999992371,64.6,75.0,0.0,60.4687347412,69.75,221.6,0.0,-361.015911698,289.602425994,,,
2015-04-01 11:10:00-07:00,25.0399993896,64.5,75.0,0.0,60.3687347412,69.85,218.4,0.0,-369.620265557,285.420441503,,,
2015-04-01 11:15:00-07:00,24.6399993896,63.5,75.0,0.0,56.9299873352,70.1,218.4,0.0,-455.980140688,453.908378669,,,
2015-04-01 11:20:00-07:00,24.8799995422,61.8,75.0,0.0,53.5962387085,70.35,218.4,0.0,-590.701545891,566.780640586,,,
2015-04-01 11:25:00-07:00,24.7999992371,60.25,75.0,0.0,53.7312393188,70.6666666667,216.666666667,0.0,-713.953994132,446.79314161,,,
2015-04-01 11:30:00-07:00,24.6399993896,59.875,75.0,0.0,54.5390501022,70.75,223.0,0.0,-767.155648993,376.414170742,,,
2015-04-01 11:35:00-07:00,25.0399993896,59.5,75.0,0.0,55.0199890137,70.85,216.8,0.0,-778.402994635,307.247045617,,,
2015-04-01 11:40:00-07:00,25.5199996948,59.8,75.0,0.0,55.724987793,71.0,214.4,0.0,-759.612604222,276.377735252,,,
2015-04-01 11:45:00-07:00,26.1599998474,60.1,75.0,0.0,56.4312362671,71.1,223.2,0.0,-776.669470402,259.037889588,,,
2015-04-01 11:50:00-07:00,25.0399993896,60.5,75.0,0.0,56.8362411499,71.35,213.6,0.0,-733.128909182,247.558297629,,,
2015-04-01 11:55:00-07:00,26.0,60.3,75.0,0.0,56.1374923706,71.5,219.2,0.0,-776.618856556,288.632313888,,,
2015-04-01 12:00:00-07:00,26.0,60.5,75.0,0.0,55.9374923706,71.65,216.0,0.0,-761.86492038,311.750180431,,,
2015-04-01 12:05:00-07:00,25.5199996948,60.3,75.0,0.0,55.8362411499,71.85,219.2,0.0,-800.888195823,309.521365545,,,
2015-04-01 12:10:00-07:00,24.7999992371,59.9,75.0,0.0,55.4312362671,72.1,218.4,0.0,-842.872381271,308.737502368,,,
2015-04-01 12:15:00-07:00,25.7599998474,59.9,75.0,0.0,55.0262382507,72.35,216.8,0.0,-853.842932441,334.251166588,,,
2015-04-01 12:20:00-07:00,26.1599998474,59.6,75.0,0.0,54.2162406921,72.5,216.0,0.0,-881.440132098,367.86523376,,,
2015-04-01 12:25:00-07:00,26.3199996948,59.1,75.0,0.0,53.91248703,72.5,220.0,0.0,-932.560116791,361.019977696,,,
2015-04-01 12:30:00-07:00,26.0,58.9,75.0,0.0,54.21248703,72.65,217.6,0.0,-946.478924504,322.664162503,,,
2015-04-01 12:35:00-07:00,26.0,58.7,75.0,0.0,54.41248703,72.75,220.0,0.0,-977.796241859,298.385342986,,,
2015-04-01 12:40:00-07:00,25.7599998474,58.9,75.0,0.0,54.41248703,72.8,216.8,0.0,-953.286486822,307.761544871,,,
2015-04-01 12:45:00-07:00,26.3199996948,59.0,75.0,0.0,54.41248703,72.9,216.0,0.0,-949.768824509,313.458762655,,,
2015-04-01 12:50:00-07:00,26.9599994659,59.0,75.0,0.0,54.3099876404,73.1,217.6,0.0,-970.57111531,322.836207567,,,
2015-04-01 12:55:00-07:00,27.1199996948,58.6,75.0,0.0,53.4949882507,73.25,222.4,0.0,-1030.67505771,359.154148756,,,
2015-04-01 13:00:00-07:00,26.6399993896,58.2,75.0,0.0,53.393737793,73.25,218.4,0.0,-1039.77289657,332.054563234,,,
2015-04-01 13:05:00-07:00,26.7999996185,58.0,75.0,0.0,53.1912368774,73.25,216.8,0.0,-1045.87186504,329.793446264,,,
2015-04-01 13:10:00-07:00,27.1199996948,58.0,75.0,0.0,52.8874855042,73.25,220.8,0.0,-1065.16839391,357.094351109,,,
2015-04-01 13:15:00-07:00,27.4400001526,57.6,75.0,0.0,52.8874855042,73.5,220.8,0.0,-1110.56901398,329.15550799,,,
2015-04-01 13:20:00-07:00,26.9599994659,57.9,75.0,0.0,53.393737793,73.5,218.4,0.0,-1077.77124163,311.328193203,,,
2015-04-01 13:25:00-07:00,27.2799999237,58.0,75.0,0.0,53.393737793,73.65,218.4,0.0,-1081.22563663,318.236983213,,,
2015-04-01 13:30:00-07:00,26.9599994659,58.0,75.0,0.0,53.393737793,73.75,220.8,0.0,-1100.09194781,321.734092919,,,
2015-04-01 13:35:00-07:00,26.9599998474,58.1,75.0,0.0,53.393737793,73.85,222.4,0.0,-1108.06362859,331.100824015,,,
2015-04-01 13:40:00-07:00,27.2799999237,57.9,75.0,0.0,53.393737793,74.0,220.8,0.0,-1124.53843554,314.749382139,,,
2015-04-01 13:45:00-07:00,26.7999996185,57.7,75.0,0.0,53.0899864197,74.0,215.2,0.0,-1109.63265783,313.829547347,,,
2015-04-01 13:50:00-07:00,26.9599994659,57.9,75.0,0.0,52.8874855042,74.0,217.6,0.0,-1108.24077706,345.03558757,,,
2015-04-01 13:55:00-07:00,27.1199996948,57.9,75.0,0.0,52.8874855042,74.0,218.4,0.0,-1112.31519168,346.30410076,,,
2015-04-01 14:00:00-07:00,26.7999992371,57.8,75.0,0.0,52.8874855042,74.05,217.6,0.0,-1118.56600169,338.152104483,,,
2015-04-01 14:05:00-07:00,26.9599994659,57.4,75.0,0.0,52.8874855042,74.15,218.4,0.0,-1157.22232675,311.760150708,,,
2015-04-01 14:10:00-07:00,26.7999992371,58.0,75.0,0.0,52.8874855042,74.15,222.4,0.0,-1136.2049271,359.681991334,,,
2015-04-01 14:15:00-07:00,26.6399993896,57.9,75.0,0.0,52.8874855042,74.2,213.6,0.0,-1101.38260089,338.693021622,,,
2015-04-01 14:20:00-07:00,26.7999992371,57.8,75.0,0.0,52.8874855042,74.25,224.0,0.0,-1165.63687868,348.097754615,,,
2015-04-01 14:25:00-07:00,26.7999992371,58.0,75.0,0.0,52.8874855042,74.05,218.4,0.0,-1108.86079667,353.21289077,,,
2015-04-01 14:30:00-07:00,26.7999992371,58.2,75.0,0.0,52.8874855042,74.2,218.4,0.0,-1105.40640167,367.030470791,,,
2015-04-01 14:35:00-07:00,26.7999992371,58.0,75.0,0.0,52.8874855042,74.25,220.8,0.0,-1135.01550171,357.094351109,,,
2015-04-01 14:40:00-07:00,26.7999996185,58.0,75.0,0.0,52.8874855042,74.25,212.0,0.0,-1089.77937664,342.862329869,,,
2015-04-01 14:45:00-07:00,26.7999992371,57.9,75.0,0.0,52.8874855042,74.25,223.2,0.0,-1154.41325828,353.915179898,,,
2015-04-01 14:50:00-07:00,26.6399993896,57.7,75.0,0.0,52.8874855042,74.25,219.2,0.0,-1147.5930425,333.704420083,,,
2015-04-01 14:55:00-07:00,26.7199993134,57.9,75.0,0.0,52.8874855042,74.25,220.0,0.0,-1137.86253056,348.841127139,,,
2015-04-01 15:00:00-07:00,26.7999996185,57.8,75.0,0.0,52.8874855042,74.25,218.4,0.0,-1136.49595671,339.39531075,,,
2015-04-01 15:05:00-07:00,26.7999992371,57.6,75.0,0.0,52.8874855042,74.25,219.2,0.0,-1154.52713943,326.770323149,,,
2015-04-01 15:10:00-07:00,26.7999992371,57.7,75.0,0.0,52.8874855042,74.25,219.2,0.0,-1147.5930425,333.704420083,,,
2015-04-01 15:15:00-07:00,26.7999992371,57.6,75.0,0.0,52.8874855042,74.25,219.2,0.0,-1154.52713943,326.770323149,,,
2015-04-01 15:20:00-07:00,26.9599994659,58.0,75.0,0.0,52.8874855042,74.25,216.8,0.0,-1114.45362668,350.625250545,,,
2015-04-01 15:25:00-07:00,26.6399993896,57.8,75.0,0.0,52.8874855042,74.25,216.8,0.0,-1128.16997901,336.908898217,,,
2015-04-01 15:30:00-07:00,26.9599994659,57.5,75.0,0.0,52.8874855042,74.05,215.2,0.0,-1126.65156362,313.99979873,,,
2015-04-01 15:35:00-07:00,27.1199996948,57.6,75.0,0.0,52.8874855042,74.0,220.8,0.0,-1145.49256788,329.15550799,,,
2015-04-01 15:40:00-07:00,26.6399993896,57.8,75.0,0.0,52.8874855042,74.0,219.2,0.0,-1123.32370323,340.638517016,,,
2015-04-01 15:45:00-07:00,26.9599994659,58.0,75.0,0.0,53.1912368774,74.0,218.4,0.0,-1105.40640167,332.227346236,,,
2015-04-01 15:50:00-07:00,26.6399993896,58.0,75.0,0.0,53.393737793,74.0,217.6,0.0,-1101.35729397,317.071279978,,,
2015-04-01 15:55:00-07:00,26.9599994659,58.0,75.0,0.0,53.1912368774,73.85,220.8,0.0,-1107.07665859,335.878196195,,,
2015-04-01 16:00:00-07:00,26.9599994659,58.0,75.0,0.0,52.8874855042,73.75,214.4,0.0,-1068.20522469,346.743790207,,,
2015-04-01 16:05:00-07:00,26.9599994659,57.7,75.0,0.0,52.9887359619,73.7,220.0,0.0,-1113.50461706,327.875891163,,,
